 strength = semiamplitude of R in solar mass,au,day
  pla  |p+q|:|p|     a(au)      e     i     argper        <R>      strength                   
    1   65   82    69.378382   0.91  11.97  36.97    1.2085E-02    1.0123E-05
    1   66   83    69.233020   0.91  11.97  36.97    1.2106E-02    9.5904E-06
    1   67   84    69.091851   0.91  11.97  36.97    1.2127E-02    9.0958E-06
    1   69   86    68.821386   0.91  11.97  36.97    1.2166E-02    8.1036E-06
    1   70   87    68.691761   0.91  11.97  36.97    1.2186E-02    7.6271E-06
    1   71   88    68.565670   0.91  11.97  36.97    1.2204E-02    7.1626E-06
    1   72   89    68.442970   0.91  11.97  36.97    1.2222E-02    6.7256E-06
    1   73   90    68.323526   0.91  11.97  36.97    1.2240E-02    6.2836E-06
    1   74   91    68.207210   0.91  11.97  36.97    1.2258E-02    5.8897E-06
    1   75   92    68.093901   0.91  11.97  36.97    1.2275E-02    5.4913E-06
    1   76   93    67.983483   0.91  11.97  36.97    1.2291E-02    5.1235E-06
    1   77   94    67.875846   0.91  11.97  36.97    1.2307E-02    4.7719E-06
    1   78   95    67.770888   0.91  11.97  36.97    1.2323E-02    4.4282E-06
    1   79   96    67.668508   0.91  11.97  36.97    1.2339E-02    4.1219E-06
    1   80   97    67.568613   0.91  11.97  36.97    1.2354E-02    3.8189E-06
    1   81   98    67.471113   0.91  11.97  36.97    1.2369E-02    3.5395E-06
    1   82   99    67.375924   0.91  11.97  36.97    1.2383E-02    3.2800E-06
    1   83  100    67.282963   0.91  11.97  36.97    1.2397E-02    3.0269E-06
    1   35   53    78.360234   0.91  11.97  36.97    1.0904E-02    4.0823E-05
    1   37   55    77.398252   0.91  11.97  36.97    1.1016E-02    3.3744E-05
    1   41   59    75.741856   0.91  11.97  36.97    1.1217E-02    2.4140E-05
    1   43   61    75.023633   0.91  11.97  36.97    1.1308E-02    2.1073E-05
    1   47   65    73.762253   0.91  11.97  36.97    1.1473E-02    1.7336E-05
    1   49   67    73.205378   0.91  11.97  36.97    1.1547E-02    1.6232E-05
    1   53   71    72.212463   0.91  11.97  36.97    1.1683E-02    1.4859E-05
    1   55   73    71.767963   0.91  11.97  36.97    1.1745E-02    1.4319E-05
    1   59   77    70.965889   0.91  11.97  36.97    1.1857E-02    1.3189E-05
    1   61   79    70.602814   0.91  11.97  36.97    1.1909E-02    1.2486E-05
    1   65   83    69.941294   0.91  11.97  36.97    1.2003E-02    1.0831E-05
    1   67   85    69.639117   0.91  11.97  36.97    1.2047E-02    9.9331E-06
    1   71   89    69.084128   0.91  11.97  36.97    1.2128E-02    8.1295E-06
    1   73   91    68.828694   0.91  11.97  36.97    1.2165E-02    7.2649E-06
    1   77   95    68.356386   0.91  11.97  36.97    1.2235E-02    5.6778E-06
    1   79   97    68.137616   0.91  11.97  36.97    1.2268E-02    4.9750E-06
    1   34   53    79.889274   0.91  11.97  36.97    1.0731E-02    4.8658E-05
    1   35   54    79.342823   0.91  11.97  36.97    1.0792E-02    4.5213E-05
    1   36   55    78.824997   0.91  11.97  36.97    1.0851E-02    4.1437E-05
    1   37   56    78.333592   0.91  11.97  36.97    1.0907E-02    3.7607E-05
    1   39   58    77.422305   0.91  11.97  36.97    1.1013E-02    3.1075E-05
    1   40   59    76.999018   0.91  11.97  36.97    1.1063E-02    2.8276E-05
    1   41   60    76.595297   0.91  11.97  36.97    1.1112E-02    2.5903E-05
    1   42   61    76.209808   0.91  11.97  36.97    1.1159E-02    2.3765E-05
    1   43   62    75.841340   0.91  11.97  36.97    1.1205E-02    2.1957E-05
    1   44   63    75.488783   0.91  11.97  36.97    1.1249E-02    2.0397E-05
    1   45   64    75.151124   0.91  11.97  36.97    1.1292E-02    1.9005E-05
    1   46   65    74.827435   0.91  11.97  36.97    1.1333E-02    1.7902E-05
    1   47   66    74.516862   0.91  11.97  36.97    1.1373E-02    1.6915E-05
    1   48   67    74.218621   0.91  11.97  36.97    1.1412E-02    1.6096E-05
    1   49   68    73.931990   0.91  11.97  36.97    1.1450E-02    1.5446E-05
    1   50   69    73.656300   0.91  11.97  36.97    1.1487E-02    1.4869E-05
    1   51   70    73.390934   0.91  11.97  36.97    1.1522E-02    1.4338E-05
    1   52   71    73.135322   0.91  11.97  36.97    1.1557E-02    1.4094E-05
    1   53   72    72.888933   0.91  11.97  36.97    1.1590E-02    1.3776E-05
    1   54   73    72.651275   0.91  11.97  36.97    1.1623E-02    1.3511E-05
    1   55   74    72.421891   0.91  11.97  36.97    1.1654E-02    1.3342E-05
    1   56   75    72.200355   0.91  11.97  36.97    1.1685E-02    1.3172E-05
    1   58   77    71.779263   0.91  11.97  36.97    1.1743E-02    1.2832E-05
    1   59   78    71.578990   0.91  11.97  36.97    1.1771E-02    1.2673E-05
    1   60   79    71.385127   0.91  11.97  36.97    1.1798E-02    1.2470E-05
    1   61   80    71.197368   0.91  11.97  36.97    1.1825E-02    1.2258E-05
    1   62   81    71.015431   0.91  11.97  36.97    1.1850E-02    1.2029E-05
    1   63   82    70.839047   0.91  11.97  36.97    1.1875E-02    1.1737E-05
    1   64   83    70.667965   0.91  11.97  36.97    1.1900E-02    1.1469E-05
    1   65   84    70.501949   0.91  11.97  36.97    1.1923E-02    1.1136E-05
    1   66   85    70.340778   0.91  11.97  36.97    1.1946E-02    1.0809E-05
    1   67   86    70.184241   0.91  11.97  36.97    1.1969E-02    1.0438E-05
    1   68   87    70.032140   0.91  11.97  36.97    1.1990E-02    1.0074E-05
    1   69   88    69.884291   0.91  11.97  36.97    1.2012E-02    9.6737E-06
    1   70   89    69.740515   0.91  11.97  36.97    1.2032E-02    9.2915E-06
    1   71   90    69.600648   0.91  11.97  36.97    1.2053E-02    8.8716E-06
    1   72   91    69.464530   0.91  11.97  36.97    1.2072E-02    8.4876E-06
    1   73   92    69.332014   0.91  11.97  36.97    1.2092E-02    8.0692E-06
    1   74   93    69.202958   0.91  11.97  36.97    1.2110E-02    7.6853E-06
    1   75   94    69.077228   0.91  11.97  36.97    1.2129E-02    7.2861E-06
    1   77   96    68.835242   0.91  11.97  36.97    1.2164E-02    6.5304E-06
    1   78   97    68.718752   0.91  11.97  36.97    1.2182E-02    6.1545E-06
    1   79   98    68.605115   0.91  11.97  36.97    1.2198E-02    5.8134E-06
    1   80   99    68.494228   0.91  11.97  36.97    1.2215E-02    5.4621E-06
    1   81  100    68.385993   0.91  11.97  36.97    1.2231E-02    5.1427E-06
    1   37   57    79.263381   0.91  11.97  36.97    1.0801E-02    4.1832E-05
    1   39   59    78.309679   0.91  11.97  36.97    1.0910E-02    3.4765E-05
    1   41   61    77.444009   0.91  11.97  36.97    1.1010E-02    2.8657E-05
    1   43   63    76.654661   0.91  11.97  36.97    1.1105E-02    2.3767E-05
    1   47   67    75.267670   0.91  11.97  36.97    1.1277E-02    1.7143E-05
    1   49   69    74.655048   0.91  11.97  36.97    1.1355E-02    1.5131E-05
    1   51   71    74.088242   0.91  11.97  36.97    1.1429E-02    1.3650E-05
    1   53   73    73.562277   0.91  11.97  36.97    1.1499E-02    1.2744E-05
    1   57   77    72.616351   0.91  11.97  36.97    1.1627E-02    1.1891E-05
    1   59   79    72.189477   0.91  11.97  36.97    1.1686E-02    1.1739E-05
    1   61   81    71.789450   0.91  11.97  36.97    1.1742E-02    1.1558E-05
    1   63   83    71.413810   0.91  11.97  36.97    1.1794E-02    1.1338E-05
    1   67   87    70.727256   0.91  11.97  36.97    1.1891E-02    1.0566E-05
    1   69   89    70.412719   0.91  11.97  36.97    1.1936E-02    1.0012E-05
    1   71   91    70.115258   0.91  11.97  36.97    1.1978E-02    9.3785E-06
    1   73   93    69.833514   0.91  11.97  36.97    1.2019E-02    8.6910E-06
    1   77   97    69.312439   0.91  11.97  36.97    1.2095E-02    7.2529E-06
    1   79   99    69.071026   0.91  11.97  36.97    1.2130E-02    6.5426E-06
    1   38   59    79.677577   0.91  11.97  36.97    1.0755E-02    4.2013E-05
    1   40   61    78.729423   0.91  11.97  36.97    1.0862E-02    3.5497E-05
    1   41   62    78.288095   0.91  11.97  36.97    1.0912E-02    3.2232E-05
    1   43   64    77.463691   0.91  11.97  36.97    1.1008E-02    2.6491E-05
    1   44   65    77.078093   0.91  11.97  36.97    1.1054E-02    2.3990E-05
    1   46   67    76.354591   0.91  11.97  36.97    1.1141E-02    1.9914E-05
    1   47   68    76.014751   0.91  11.97  36.97    1.1183E-02    1.8214E-05
    1   50   71    75.072821   0.91  11.97  36.97    1.1302E-02    1.4406E-05
    1   52   73    74.502386   0.91  11.97  36.97    1.1375E-02    1.2725E-05
    1   53   74    74.232555   0.91  11.97  36.97    1.1410E-02    1.2115E-05
    1   55   76    73.720981   0.91  11.97  36.97    1.1478E-02    1.1243E-05
    1   58   79    73.016874   0.91  11.97  36.97    1.1573E-02    1.0658E-05
    1   59   80    72.797392   0.91  11.97  36.97    1.1603E-02    1.0576E-05
    1   61   82    72.379101   0.91  11.97  36.97    1.1660E-02    1.0523E-05
    1   62   83    72.179650   0.91  11.97  36.97    1.1687E-02    1.0526E-05
    1   64   85    71.798682   0.91  11.97  36.97    1.1740E-02    1.0468E-05
    1   65   86    71.616634   0.91  11.97  36.97    1.1766E-02    1.0440E-05
    1   67   88    71.268194   0.91  11.97  36.97    1.1815E-02    1.0249E-05
    1   68   89    71.101359   0.91  11.97  36.97    1.1838E-02    1.0122E-05
    1   71   92    70.627986   0.91  11.97  36.97    1.1905E-02    9.5153E-06
    1   73   94    70.333220   0.91  11.97  36.97    1.1947E-02    9.0049E-06
    1   74   95    70.191593   0.91  11.97  36.97    1.1968E-02    8.7356E-06
    1   76   97    69.919117   0.91  11.97  36.97    1.2007E-02    8.1267E-06
    1   79  100    69.535371   0.91  11.97  36.97    1.2062E-02    7.1712E-06
    1   41   63    79.127656   0.91  11.97  36.97    1.0817E-02    3.6152E-05
    1   43   65    78.268517   0.91  11.97  36.97    1.0914E-02    2.9964E-05
    1   45   67    77.481621   0.91  11.97  36.97    1.1006E-02    2.4556E-05
    1   47   69    76.758179   0.91  11.97  36.97    1.1092E-02    2.0124E-05
    1   49   71    76.090777   0.91  11.97  36.97    1.1174E-02    1.6604E-05
    1   51   73    75.473119   0.91  11.97  36.97    1.1251E-02    1.3935E-05
    1   53   75    74.899819   0.91  11.97  36.97    1.1324E-02    1.2015E-05
    1   57   79    73.868395   0.91  11.97  36.97    1.1458E-02    9.8509E-06
    1   59   81    73.402780   0.91  11.97  36.97    1.1521E-02    9.4215E-06
    1   61   83    72.966359   0.91  11.97  36.97    1.1580E-02    9.3353E-06
    1   63   85    72.556461   0.91  11.97  36.97    1.1636E-02    9.3847E-06
    1   65   87    72.170731   0.91  11.97  36.97    1.1689E-02    9.5004E-06
    1   67   89    71.807087   0.91  11.97  36.97    1.1739E-02    9.5441E-06
    1   69   91    71.463680   0.91  11.97  36.97    1.1787E-02    9.5062E-06
    1   71   93    71.138861   0.91  11.97  36.97    1.1833E-02    9.3305E-06
    1   73   95    70.831157   0.91  11.97  36.97    1.1876E-02    9.0300E-06
    1   75   97    70.539247   0.91  11.97  36.97    1.1918E-02    8.6247E-06
    1   41   64    79.962786   0.91  11.97  36.97    1.0723E-02    3.9210E-05
    1   42   65    79.505996   0.91  11.97  36.97    1.0774E-02    3.6648E-05
    1   43   66    79.069227   0.91  11.97  36.97    1.0823E-02    3.3743E-05
    1   44   67    78.651183   0.91  11.97  36.97    1.0871E-02    3.0826E-05
    1   45   68    78.250677   0.91  11.97  36.97    1.0916E-02    2.7940E-05
    1   47   70    77.498024   0.91  11.97  36.97    1.1004E-02    2.2815E-05
    1   48   71    77.143957   0.91  11.97  36.97    1.1046E-02    2.0538E-05
    1   49   72    76.803578   0.91  11.97  36.97    1.1087E-02    1.8563E-05
    1   50   73    76.476102   0.91  11.97  36.97    1.1126E-02    1.6766E-05
    1   51   74    76.160807   0.91  11.97  36.97    1.1165E-02    1.5194E-05
    1   52   75    75.857021   0.91  11.97  36.97    1.1203E-02    1.3800E-05
    1   53   76    75.564124   0.91  11.97  36.97    1.1239E-02    1.2557E-05
    1   54   77    75.281538   0.91  11.97  36.97    1.1275E-02    1.1520E-05
    1   55   78    75.008725   0.91  11.97  36.97    1.1310E-02    1.0663E-05
    1   56   79    74.745184   0.91  11.97  36.97    1.1344E-02    9.9221E-06
    1   57   80    74.490449   0.91  11.97  36.97    1.1377E-02    9.3176E-06
    1   58   81    74.244085   0.91  11.97  36.97    1.1409E-02    8.8921E-06
    1   59   82    74.005682   0.91  11.97  36.97    1.1440E-02    8.5657E-06
    1   60   83    73.774861   0.91  11.97  36.97    1.1471E-02    8.3354E-06
    1   61   84    73.551264   0.91  11.97  36.97    1.1501E-02    8.1944E-06
    1   62   85    73.334555   0.91  11.97  36.97    1.1530E-02    8.1316E-06
    1   63   86    73.124421   0.91  11.97  36.97    1.1558E-02    8.1617E-06
    1   64   87    72.920565   0.91  11.97  36.97    1.1586E-02    8.2337E-06
    1   65   88    72.722709   0.91  11.97  36.97    1.1613E-02    8.3318E-06
    1   66   89    72.530592   0.91  11.97  36.97    1.1639E-02    8.4388E-06
    1   67   90    72.343965   0.91  11.97  36.97    1.1665E-02    8.5371E-06
    1   68   91    72.162598   0.91  11.97  36.97    1.1690E-02    8.6317E-06
    1   70   93    71.814771   0.91  11.97  36.97    1.1738E-02    8.7535E-06
    1   71   94    71.647907   0.91  11.97  36.97    1.1761E-02    8.7712E-06
    1   72   95    71.485492   0.91  11.97  36.97    1.1784E-02    8.7561E-06
    1   73   96    71.327350   0.91  11.97  36.97    1.1806E-02    8.6965E-06
    1   74   97    71.173313   0.91  11.97  36.97    1.1828E-02    8.6230E-06
    1   75   98    71.023224   0.91  11.97  36.97    1.1849E-02    8.5002E-06
    1   76   99    70.876932   0.91  11.97  36.97    1.1870E-02    8.3690E-06
    1   77  100    70.734294   0.91  11.97  36.97    1.1890E-02    8.1977E-06
    1   43   67    79.865903   0.91  11.97  36.97    1.0734E-02    3.6851E-05
    1   47   71    78.234354   0.91  11.97  36.97    1.0918E-02    2.6126E-05
    1   49   73    77.513086   0.91  11.97  36.97    1.1002E-02    2.1245E-05
    1   53   77    76.225522   0.91  11.97  36.97    1.1157E-02    1.3853E-05
    1   55   79    75.648463   0.91  11.97  36.97    1.1229E-02    1.1303E-05
    1   59   83    74.606138   0.91  11.97  36.97    1.1362E-02    8.1086E-06
    1   61   85    74.133852   0.91  11.97  36.97    1.1423E-02    7.3837E-06
    1   65   89    73.272601   0.91  11.97  36.97    1.1538E-02    7.0932E-06
    1   67   91    72.878859   0.91  11.97  36.97    1.1591E-02    7.3241E-06
    1   71   95    72.155152   0.91  11.97  36.97    1.1691E-02    7.8994E-06
    1   73   97    71.821823   0.91  11.97  36.97    1.1737E-02    8.0651E-06
    1   46   71    79.364116   0.91  11.97  36.97    1.0790E-02    3.2340E-05
    1   47   72    78.967235   0.91  11.97  36.97    1.0835E-02    2.9688E-05
    1   48   73    78.585952   0.91  11.97  36.97    1.0878E-02    2.7074E-05
    1   49   74    78.219361   0.91  11.97  36.97    1.0920E-02    2.4493E-05
    1   51   76    77.526965   0.91  11.97  36.97    1.1001E-02    1.9893E-05
    1   52   77    77.199667   0.91  11.97  36.97    1.1039E-02    1.7729E-05
    1   53   78    76.884063   0.91  11.97  36.97    1.1077E-02    1.5899E-05
    1   54   79    76.579535   0.91  11.97  36.97    1.1114E-02    1.4192E-05
    1   56   81    76.001442   0.91  11.97  36.97    1.1185E-02    1.1365E-05
    1   57   82    75.726840   0.91  11.97  36.97    1.1219E-02    1.0168E-05
    1   58   83    75.461234   0.91  11.97  36.97    1.1252E-02    9.1726E-06
    1   59   84    75.204187   0.91  11.97  36.97    1.1285E-02    8.3286E-06
    1   61   86    74.714160   0.91  11.97  36.97    1.1348E-02    7.0227E-06
    1   62   87    74.480437   0.91  11.97  36.97    1.1378E-02    6.5991E-06
    1   63   88    74.253784   0.91  11.97  36.97    1.1408E-02    6.3027E-06
    1   64   89    74.033883   0.91  11.97  36.97    1.1437E-02    6.1155E-06
    1   66   91    73.613163   0.91  11.97  36.97    1.1492E-02    6.0355E-06
    1   67   92    73.411797   0.91  11.97  36.97    1.1519E-02    6.1161E-06
    1   68   93    73.216090   0.91  11.97  36.97    1.1546E-02    6.2545E-06
    1   69   94    73.025804   0.91  11.97  36.97    1.1571E-02    6.4301E-06
    1   71   96    72.660619   0.91  11.97  36.97    1.1621E-02    6.8114E-06
    1   72   97    72.485310   0.91  11.97  36.97    1.1645E-02    6.9929E-06
    1   73   98    72.314599   0.91  11.97  36.97    1.1669E-02    7.1631E-06
    1   74   99    72.148309   0.91  11.97  36.97    1.1692E-02    7.2883E-06
    1   47   73    79.696731   0.91  11.97  36.97    1.0753E-02    3.2808E-05
    1   49   75    78.922463   0.91  11.97  36.97    1.0840E-02    2.7974E-05
    1   51   77    78.205544   0.91  11.97  36.97    1.0922E-02    2.3080E-05
    1   53   79    77.539796   0.91  11.97  36.97    1.0999E-02    1.8561E-05
    1   55   81    76.919903   0.91  11.97  36.97    1.1073E-02    1.4769E-05
    1   57   83    76.341261   0.91  11.97  36.97    1.1143E-02    1.1648E-05
    1   59   85    75.799868   0.91  11.97  36.97    1.1210E-02    9.1512E-06
    1   61   87    75.292223   0.91  11.97  36.97    1.1274E-02    7.3358E-06
    1   63   89    74.815252   0.91  11.97  36.97    1.1335E-02    6.0384E-06
    1   67   93    73.942808   0.91  11.97  36.97    1.1449E-02    5.0714E-06
    1   69   95    73.542804   0.91  11.97  36.97    1.1502E-02    5.2026E-06
    1   71   97    73.164335   0.91  11.97  36.97    1.1553E-02    5.5831E-06
    1   73   99    72.805702   0.91  11.97  36.97    1.1601E-02    6.0526E-06
    1   49   76    79.622446   0.91  11.97  36.97    1.0761E-02    3.1074E-05
    1   50   77    79.244839   0.91  11.97  36.97    1.0804E-02    2.8845E-05
    1   52   79    78.530737   0.91  11.97  36.97    1.0884E-02    2.4045E-05
    1   53   80    78.192767   0.91  11.97  36.97    1.0923E-02    2.1694E-05
    1   55   82    77.551693   0.91  11.97  36.97    1.0998E-02    1.7418E-05
    1   56   83    77.247402   0.91  11.97  36.97    1.1034E-02    1.5514E-05
    1   58   85    76.668646   0.91  11.97  36.97    1.1103E-02    1.2145E-05
    1   59   86    76.393217   0.91  11.97  36.97    1.1136E-02    1.0722E-05
